name,price,junk,year,model,mid_model,big_model
"IROBOT ルンバ985 R985060の画像 63,000円",63000,False,,985,980.0,900.0
"ルンバ600シリーズ青いフィルター 三枚組の画像 1,700円",1700,False,,,,
"ルンバ 870/871シリーズの バーチャルオールの画像 5,050円",5050,False,,870,870.0,800.0
"ルンバ エッジクリーニングブラシ 三個セットの画像 3,500円",3500,False,,,,
"ルンバ純正 オートバーチャルウォール  2個セットの画像 4,999円",4999,False,,,,
"ルンバ用 バーチャルウォールの画像 1,000円",1000,False,,,,
"アイロボット ルンバ 充電ベース 充電器の画像 4,200円",4200,False,,,,
"ルンバ570 (500シリーズ) 【ジャンク品】の画像 4,600円",4600,True,,570,570.0,500.0
"iRobot ルンバ バーチャルウォール 2台の画像 2,300円",2300,False,,,,
"【新品未使用】アイロボット iRobot ルンバの画像 29,999円",29999,False,,,,
"ルンバ 980の画像 70,000円",70000,False,,980,980.0,900.0
"iRobot Roomba用 バーチャルウォールの画像 2,000円",2000,False,,,,
"ルンバ リモコンとお部屋ナビの画像 1,000円",1000,False,,,,
"ルンバ  バーチャルウォールの画像 1,880円",1880,False,,,,
"アイロボット「iRobot  ルンバ・オートバーチャルウォール」の画像 3,480円",3480,False,,,,
"iRobot ルンバ 870 Roombaの画像 23,000円",23000,False,,870,870.0,800.0
"アイロボット ルンバ 876 新品 未使用の画像 48,000円",48000,False,,876,870.0,800.0
"ルンバ  ブラシの画像 1,200円",1200,False,,,,
"ルンバ付属品の画像 1,000円",1000,False,,,,
"ルンバ バーチャルウォール 中古の画像 1,398円",1398,False,,,,
"【未使用品】ルンバブラシセットの画像 1,400円",1400,False,,,,
"iRobot Roomba ルンバ 部品 電池付きの画像 3,999円",3999,False,,,,
"ルンバ メインブラシモジュール 6個セット 500〜600シリーズ用の画像 3,599円",3599,False,,,,
"iRobot ルンバ 700 大幅 値下げしました!の画像 19,000円",19000,False,,,,
"値下 ルンバ リモコン iRobot 未使用 小傷ありの画像 1,390円",1390,False,,,,
"☆値下げ☆ルンバ 577 説明書付きの画像 11,000円",11000,False,,577,570.0,500.0
"◆格安◆3個セット ルンバ メインブラシモジュール ブラシ付き 3の画像 3,990円",3990,False,,,,
"◆格安◆2個セット ルンバ メインブラシモジュール ブラシ付きの画像 2,700円",2700,False,,,,
"ルンバ バーチャルウォール ライトハウス機能付き αの画像 1,500円",1500,False,,,,
"ルンバ バーチャルウォール ライトハウス機能付き βの画像 1,500円",1500,False,,,,
"ルンバ885国内正規品の画像 39,000円",39000,False,,885,880.0,800.0
"I robot ルンバ バーチャルウォールの画像 2,890円",2890,False,,,,
"【新品未使用】ルンバ e5 アイロボット ロボット掃除機の画像 42,000円",42000,False,,,,
"ルンバ バーチャルウォール、お部屋ナビ 一個の画像 1,800円",1800,False,,,,
"お値下げ!ルンバ 875 オーバーホール済の画像 27,000円",27000,False,,875,870.0,800.0
"ルンバ690の画像 33,000円",33000,False,,690,690.0,600.0
"ルンバ ブラシ フィルター 純正品の画像 1,999円",1999,False,,,,
"未使用品★iRobot Roomba(アイロボットルンバ)付属品★消耗品の画像 1,500円",1500,False,,,,
"iRobot Roomba ルンバ用バーチャルウォール 2個セットの画像 4,000円",4000,False,,,,
"アイロボット 自動掃除機 ルンバ 527 ジャンク品の画像 4,599円",4599,True,,527,520.0,500.0
"アイロボット ルンバ センサー 替刃の画像 4,000円",4000,False,,,,
"アイロボット iRobot ルンバ 625の画像 13,800円",13800,False,,625,620.0,600.0
"ルンバ875 オートバーチャルウォールの画像 3,550円",3550,False,,875,870.0,800.0
"iRobot アイロボット R980060 ルンバ980 未使用品の画像 78,000円",78000,False,,980,980.0,900.0
"ルンバ700シリーズ 部品【未使用】の画像 1,500円",1500,False,,,,
"ルンバの画像 2,970円",2970,False,,,,
"アイロボット iRobot ルンバの画像 13,000円",13000,False,,,,
"ルンバ ブラシ&フィルター他 消耗品 部品 500シリーズ用の画像 1,500円",1500,False,,,,
"アイロボットお部屋ナビ 81002(2個)の画像 3,000円",3000,False,,,,
"ルンバ500シリーズ消耗品、交換パーツの画像 1,500円",1500,False,,,,
"ルンバ700シリーズフィルター4箱セットの画像 2,000円",2000,False,,,,
"【美品】ブラーバ 380j iRobot Braavaの画像 35,000円",35000,False,,,,
"iRobot アイロボット ルンバ500シリーズの画像 5,000円",5000,False,,,,
"■格安■ルンバ メインブラシモジュール 中古品 部品ユニット(モジュール)の画像 1,950円",1950,False,,,,
"Roomba 自動掃除機 ルンバ577 シルバーの画像 11,111円",11111,False,,577,570.0,500.0
"ルンバ ダストフィルターの画像 1,200円",1200,False,,,,
"アイロボット iRobot ルンバの画像 19,800円",19800,False,,,,
"ルンバ 交換ブラシの画像 1,800円",1800,False,,,,
"iRobot ルンバ リモコン バーチャルウォールの画像 2,300円",2300,False,,,,
"アイロボット ルンバ 700シリーズ用 交換用フィルター2セット×2箱の画像 1,800円",1800,False,,,,
"ルンバ用 バーチャルウォール リモコンの画像 2,300円",2300,False,,,,
"iRobotルンバ500シリーズ購入特典の画像 1,800円",1800,False,,,,
"ルンバ 700シリーズ リモコンのみの画像 1,890円",1890,False,,,,
"アイロボット iRobot ルンバの画像 5,000円",5000,False,,,,
"お掃除ロボットルンバのフィルターの画像 1,500円",1500,False,,,,
"■格安■ルンバ メインブラシモジュール 中古品の画像 1,590円",1590,False,,,,
"【新品】ルンバ フィルターの画像 1,399円",1399,False,,,,
"ルンバ780の画像 15,000円",15000,False,,780,780.0,700.0
"ルンバ780  バーチャルウォール2個の画像 3,999円",3999,False,,780,780.0,700.0
"ルンバ iRobot 780の画像 21,800円",21800,False,,780,780.0,700.0
"iRobot ルンバ 630の画像 9,800円",9800,False,,630,630.0,600.0
"iRobot ルンバ875liteの画像 40,000円",40000,False,,875,870.0,800.0
"アイロボット 自動掃除機 ルンバ 780の画像 12,000円",12000,False,,780,780.0,700.0
"アイロボット 自動掃除機 ルンバの画像 40,000円",40000,False,,,,
"スマートキー ルンバ 527リモコン アイロボットの画像 1,208円",1208,False,,527,520.0,500.0
"ルンバ500シリーズフィルター&ブラシセットの画像 1,600円",1600,False,,,,
"アイロボットルンバ  600シリーズの画像 30,000円",30000,False,,,,
"【純正品】iRobot Roomba ルンバ 掃除機  部品の画像 1,200円",1200,False,,,,
"新品ルンバi7+フィルター2枚セットの画像 1,200円",1200,False,,,,
"ルンバ700  交換用ブラシ、クリーナセットの画像 1,000円",1000,False,,,,
"iRobot アイロボット ルンバ780の画像 20,000円",20000,False,,780,780.0,700.0
"ルンバ リモコン、お部屋ナビ、交換ブラシの画像 2,200円",2200,False,,,,
"ルンバ 570用 替えブラシ2セットの画像 1,600円",1600,False,,570,570.0,500.0
"ルンバ 消耗品ですの画像 3,000円",3000,False,,,,
"iRobot アイロボット ルンバ 箱 ブラシありの画像 6,000円",6000,False,,,,
"新品ルンバ ブラシユニット500.600.700シリーズ対応の画像 4,100円",4100,False,,,,
"アイロボット ルンバ 500 シリーズ 専用充電器 ACアダプターの画像 2,222円",2222,False,,,,
"i robot バーチャルウォールの画像 1,800円",1800,False,,,,
"ルンバ 付属品の画像 2,500円",2500,False,,,,
"アイロボットルンバ770人工知能搭載の画像 17,000円",17000,False,,770,770.0,700.0
"iRobot ルンバ 780 用 ウォール 2個セットの画像 1,300円",1300,False,,780,780.0,700.0
"IROBOT ルンバ691 新品 未使用 未開封アイロボット 3/1まで限定価格の画像 38,888円",38888,False,,691,690.0,600.0
"アイロボット 自動掃除機 ルンバ 780の画像 19,888円",19888,False,,780,780.0,700.0
"ルンバ 606 アイロボット 新品 未使用 未開封の画像 38,500円",38500,False,,606,600.0,600.0
"IROBOT ルンバ643 新品 未使用品の画像 34,500円",34500,False,,643,640.0,600.0
"ルンバ アイロボット 760  中古品 美品の画像 22,100円",22100,False,,760,760.0,700.0
"アイロボット ルンバ642 新品 未使用品 未開封品の画像 44,100円",44100,False,,642,640.0,600.0
"ルンバ620 実働品の画像 19,800円",19800,False,,620,620.0,600.0
"iRobot Roomba ルンバ891同等の892国内正規品の画像 36,000円",36000,False,,892,890.0,800.0
"iRobot ルンバ878の画像 45,000円",45000,False,,878,870.0,800.0
"ルンバの画像 30,000円",30000,False,,,,
"iRobot622の画像 32,000円",32000,False,,622,620.0,600.0
"ルンバ バーチャルウォールの画像 1,500円",1500,False,,,,
"ルンバ 700シリーズ 交換パーツの画像 1,450円",1450,False,,,,
"アイロボット iRobot ルンバの画像 5,050円",5050,False,,,,
"iRobot アイロボット ルンバの画像 14,000円",14000,False,,,,
"iRobot アイロボット ルンバの画像 26,666円",26666,False,,,,
"ルンバ700シリーズ バーチャルウォールの画像 2,000円",2000,False,,,,
"ルンバ600、800、900用 バーチャルウォールの画像 2,900円",2900,False,,,,
"アイロボット 自動掃除機 ルンバの画像 25,000円",25000,False,,,,
"ルンバ バーチャルウォールの画像 3,500円",3500,False,,,,
"【正規品】ロボット掃除機 ルンバ R627060の画像 13,500円",13500,False,,627,620.0,600.0
"アイロボット 自動掃除機 ルンバ780の画像 12,000円",12000,False,,780,780.0,700.0
"美品★iRobot アイロボット ルンバ 654の画像 15,555円",15555,False,,654,650.0,600.0
"お部屋ナビ バーチャルウォール 1個  (iRobot ルンバ 780で使用)の画像 3,000円",3000,False,,780,780.0,700.0
"ルンバの画像 18,000円",18000,False,,,,
"ルンバ 消耗品☆ブラシの画像 1,680円",1680,False,,,,
"ルンバの画像 30,000円",30000,False,,,,
"ルンバ 700シリーズの画像 1,560円",1560,False,,,,
"ルンバのリモコンの画像 1,900円",1900,False,,,,
"ルンバ Roomba 780付属 ACアダプター お部屋ナビ 新品フィルターの画像 3,500円",3500,False,,780,780.0,700.0
"iRobot ルンバ570 専用 お部屋ナビ 80201の画像 2,800円",2800,False,,570,570.0,500.0
"ルンバ770 13年製の画像 16,000円",16000,False,,770,770.0,700.0
"ルンバ 500 付属品ありの画像 6,000円",6000,False,,,,
"ルンバ620 バーチャルウォール2台の画像 7,500円",7500,False,,620,620.0,600.0
"アイロボット  ルンバの画像 10,000円",10000,False,,,,
"ルンバ☆iRobot お部屋ナビ 2点の画像 1,000円",1000,False,,,,
"バーチャルウォールの画像 1,300円",1300,False,,,,
"ルンバ800シリーズの画像 30,000円",30000,False,,,,
"ルンバ お部屋ナビの画像 1,400円",1400,False,,,,
"ルンバ部品の画像 1,200円",1200,False,,,,
"iRobot ルンバ876 【箱有り】の画像 29,999円",29999,False,,876,870.0,800.0
"ルンバ 部品の画像 1,500円",1500,False,,,,
"ルンバエッジサイドモジュウール中古の画像 2,500円",2500,False,,,,
"ルンバ お部屋ナビ バーチャルウォール リモコンの画像 2,500円",2500,False,,,,
"iRobot Roomba 部品 新品の画像 3,290円",3290,False,,,,
"アイロボット iRobot ルンバの画像 12,000円",12000,False,,,,
"【中古】ロボット掃除機 ルンバ980の画像 65,000円",65000,False,,980,980.0,900.0
"ルンバ780リモナビの画像 5,000円",5000,False,,780,780.0,700.0
"ルンバ780交換用フレキシブルブラシの画像 1,111円",1111,False,,780,780.0,700.0
"ルンバ780交換用メインブラシの画像 1,111円",1111,False,,780,780.0,700.0
"アイロボット 自動掃除機 ルンバ 部品の画像 1,350円",1350,False,,,,
"ルンバ780交換用エッジクリーニングブラシの画像 1,111円",1111,False,,780,780.0,700.0
"ルンバ550 付属品の画像 1,000円",1000,False,,550,550.0,500.0
"【中古】ルンバ・オートバーチャルウォール1個の画像 1,500円",1500,False,,,,
"ルンバ アイロボット センサー2器の画像 3,000円",3000,False,,,,
"ルンバ 付属品の画像 1,500円",1500,False,,,,
"美品 アイロボット 自動掃除機 ルンバ 627の画像 22,000円",22000,False,,627,620.0,600.0
"【中古品】iRobot アイロボット ルンバ527の画像 7,980円",7980,False,,527,520.0,500.0
"アイロボット ルンバの画像 32,990円",32990,False,,,,
"アイロボット 自動掃除機 ルンバ627 未使用本体基盤エラー対応品の画像 9,900円",9900,False,,627,620.0,600.0
"新品ルンバブラシユニット500.600.700シリーズ対応の画像 4,900円",4900,False,,,,
"ルンバ 870 新品未使用の画像 48,000円",48000,False,,870,870.0,800.0
"iRobot ルンバ バーチャルウォール 1個の画像 1,400円",1400,False,,,,
"【新品】アイロボット ルンバ 500、600シリーズカバー ピンクゴールドの画像 1,800円",1800,False,,,,
"ルンバ630 純正フィルター  リモコン オートバーチャルウォールの画像 4,000円",4000,False,,630,630.0,600.0
"アイロボット iRobot ルンバの画像 10,000円",10000,False,,,,
"iRobot Roomba780 ルンバ780 2012年製 バッテリー新品の画像 21,111円",21111,False,2012.0,780,780.0,700.0
"iRobot アイロボット ルンバの画像 8,800円",8800,False,,,,
"ルンバ バーチャルウォールの画像 1,500円",1500,False,,,,
"ルンバ リモコンの画像 2,000円",2000,False,,,,
"新品ルンバリチウムイオンバッテリーの画像 4,700円",4700,False,,,,
"ルンバ バーチャルウォール 2つの画像 1,500円",1500,False,,,,
"ルンバ   i robot  お掃除ロボットの画像 3,999円",3999,False,,,,
"iRobot ルンバの画像 35,000円",35000,False,,,,
"ルンバ ダストボックス 500.600シリーズ対応 フィルター5枚セットの画像 3,500円",3500,False,,,,
"ルンバ  iRobot 536    品管384の画像 10,800円",10800,False,,536,530.0,500.0
"ルンバ 替えブラシ他の画像 3,500円",3500,False,,,,
"iRobot ルンバの画像 15,000円",15000,False,,,,
"iRobot ルンバ 880の画像 22,000円",22000,False,,880,880.0,800.0
"ルンバ リモコンの画像 2,000円",2000,False,,,,
"ルンバ クリーナー 2個セットの画像 1,000円",1000,False,,,,
"結構便利、動作確認済み♥️まだまだ元気☺️ルンバ577 2010年製の画像 12,999円",12999,False,2010.0,577,570.0,500.0
"新品ルンバ大容量リチウムイオンバッテリーの画像 4,800円",4800,False,,,,
"新品ルンバ800.900シリーズ互換 ブラシ3点セットの画像 3,200円",3200,False,,,,
"ルンバ878国内正規品 ルンバ876同等品の画像 46,000円",46000,False,,876,870.0,800.0
"ルンバ消耗品 ブラシの画像 1,600円",1600,False,,,,
"【純正】iRobot (アイロボット) ルンバ700シリーズ用交換部品セット の画像 6,800円",6800,False,,,,
"ルンバ バーチャルウォールの画像 2,000円",2000,False,,,,
"iRobot アイロボット ルンバの画像 60,000円",60000,False,,,,
"iRobot ルンバ 800の画像 29,000円",29000,False,,,,
"ルンバ700シリーズ付属品の画像 5,800円",5800,False,,,,
"ルンバ960の画像 60,000円",60000,False,,960,960.0,900.0
"アイロボット 自動掃除機 ルンバ620の画像 6,700円",6700,False,,620,620.0,600.0
"新品ルンバダストボックス エアロバキュームの画像 8,000円",8000,False,,,,
"ルンバ500.600.700シリーズ対応 ブラシユニットの画像 5,500円",5500,False,,,,
"ルンバの画像 9,000円",9000,False,,,,
"アイロボットルンバ 500シリーズ ブラシの画像 1,000円",1000,False,,,,
"ロボット掃除機 ルンバの画像 32,000円",32000,False,,,,
"iRobot ルンバ800シリーズ◎美品の画像 22,500円",22500,False,,,,
"iRobot ルンバ800シリーズ◎美品ですの画像 26,000円",26000,False,,,,
"ルンバ620 ルンバ Roomba 620の画像 20,000円",20000,False,,620,620.0,600.0
"ルンバ980の画像 90,000円",90000,False,,980,980.0,900.0
"本日までアイロボット 自動掃除機 ルンバ641の画像 25,000円",25000,False,,641,640.0,600.0
"ヨドバシカメラ 福袋 お掃除ロボットの夢の画像 37,000円",37000,False,,,,
"新品ルンバ878国内正規品876同等品の画像 50,000円",50000,False,,876,870.0,800.0
"ルンバ 500シリーズ 消耗品の画像 2,222円",2222,False,,,,
"アイロボット 自動掃除機 ルンバ(2016年製)の画像 20,000円",20000,False,2016.0,,,
"ルンバ 付属品セット 新品未使用の画像 3,000円",3000,False,,,,
"ルンバ カバー 豹柄 送料無料の画像 1,200円",1200,False,,,,
"Roomba890の画像 51,999円",51999,False,,890,890.0,800.0
"iRobot Roomba ルンバの画像 56,000円",56000,False,,,,
"2016年 ルンバ 654 iRobot Roomba ロボット掃除機 【中古】の画像 26,900円",26900,False,2016.0,654,650.0,600.0
"ルンバ627の画像 24,000円",24000,False,,627,620.0,600.0
"ルンバ 870の画像 38,500円",38500,False,,870,870.0,800.0
"ルンバ バーチャルウォール 81002 800/700/500シリーズ対応の画像 1,580円",1580,False,,,,
"ルンバの画像 20,000円",20000,False,,,,
"ルンバ ☆ バーチャルウォールの画像 2,000円",2000,False,,,,
"ルンバ  バーチャルウォールの画像 1,500円",1500,False,,,,
"ルンバ バーチャルウォールの画像 1,250円",1250,False,,,,
"アイロボット 自動掃除機 ルンバの画像 8,500円",8500,False,,,,
"アイロボット 自動掃除機 ルンバの画像 31,999円",31999,False,,,,
"新品未開封 ルンバ876の画像 48,000円",48000,False,,876,870.0,800.0
"ルンバ500 リモコン、フィルター等付属品のみの画像 2,200円",2200,False,,,,
"ルンバ  570  備品  セット  値下げしました❣️の画像 3,600円",3600,False,,570,570.0,500.0
"ルンバ メインブラシモジュールの画像 5,000円",5000,False,,,,
"iRobot ルンバ500シリーズ ブラ_ブルブラシ、エッジブラシの画像 1,555円",1555,False,,,,
"ルンバ ダンパーセンサの画像 1,222円",1222,False,,,,
"ルンバ パーツ カバーの画像 1,222円",1222,False,,,,
"新品ルンバ純正フィルター3枚セットの画像 1,000円",1000,False,,,,
"【新品】アイロボット ルンバ カバー シルバーの画像 1,111円",1111,False,,,,
"ルンバ780の画像 30,000円",30000,False,,780,780.0,700.0
"新品ルンバ向けリチウムイオンバッテリーの画像 6,900円",6900,False,,,,
"ルンバの画像 40,000円",40000,False,,,,
"ルンバ770 中古の画像 32,000円",32000,False,,770,770.0,700.0
"ルンバ880 中古の画像 34,800円",34800,False,,880,880.0,800.0
"ルンバ871  中古の画像 38,000円",38000,False,,871,870.0,800.0
"ルンバ  980の画像 80,000円",80000,False,,980,980.0,900.0
"ルンバ980の画像 80,000円",80000,False,,980,980.0,900.0
"ルンバ  バーチャルウォールの画像 1,900円",1900,False,,,,
"ルンバ500シリーズ 577の画像 8,888円",8888,False,,577,570.0,500.0
"ルンバ バーチャルウォールの画像 1,800円",1800,False,,,,
"ルンバ622の画像 25,000円",25000,False,,622,620.0,600.0
"iRobot ルンバ バーチャルウォールの画像 3,000円",3000,False,,,,
"ルンバ500シリーズ  リモコンの画像 1,000円",1000,False,,,,
"ルンバ ライトハウス機能付き バーチャルウォール お部屋ナビの画像 1,111円",1111,False,,,,
"アイロボット ルンバ760用のリモコンの画像 1,680円",1680,False,,760,760.0,700.0
"ルンバ並行輸入品 メンテナンスキットの画像 6,000円",6000,False,,,,
"ルンバ622 (iRobot) 日本正規品の画像 33,000円",33000,False,,622,620.0,600.0
"ルンバ980 新品の画像 80,000円",80000,False,,980,980.0,900.0
"ルンバ☆ブラシセットの画像 1,000円",1000,False,,,,
"ルンバ   780 ✩ジャンクの画像 13,000円",13000,True,,780,780.0,700.0
"新品2倍長持ちルンバリチウムイオンバッテリーの画像 7,500円",7500,False,,,,
"新品ルンバブラシ3点セットの画像 2,900円",2900,False,,,,
"ルンバ552の画像 19,800円",19800,False,,552,550.0,500.0
"ルンバ630の画像 14,800円",14800,False,,630,630.0,600.0
"ルンバ 625の画像 18,000円",18000,False,,625,620.0,600.0
"ルンバ625の画像 19,800円",19800,False,,625,620.0,600.0
"ルンバ 780 国内正規品 単2アルカリ電池6本付き!!の画像 37,500円",37500,False,,780,780.0,700.0
"iRobot ルンバの画像 35,000円",35000,False,,,,
"ルンバ627の画像 28,000円",28000,False,,627,620.0,600.0
"ルンバ770の画像 24,800円",24800,False,,770,770.0,700.0
"ルンバ880の画像 38,000円",38000,False,,880,880.0,800.0
"【未使用】ルンバ パーツ 各種の画像 1,650円",1650,False,,,,
"ルンバ622の画像 24,800円",24800,False,,622,620.0,600.0
"ルンバ部品白カバーワケあり!の画像 2,000円",2000,False,,,,
"新品ルンバリチウムイオンバッテリーの画像 7,500円",7500,False,,,,
"ルンバ770の画像 29,870円",29870,False,,770,770.0,700.0
"iRobot  掃除機 ルンバ780 付属品の画像 3,500円",3500,False,,780,780.0,700.0
"ルンバ875国内正規品の画像 46,000円",46000,False,,875,870.0,800.0
"大容量タイプのルンババッテリー新品の画像 4,000円",4000,False,,,,
"新品ルンババッテリーの画像 4,000円",4000,False,,,,
"新品ルンバリチウムイオンバッテリーの画像 5,500円",5500,False,,,,
"ルンバリチウムイオンバッテリーの画像 5,500円",5500,False,,,,
"ルンバローラーブラシの画像 2,300円",2300,False,,,,
"新品ルンバ大容量バッテリーの画像 4,000円",4000,False,,,,
"新品ルンバローラーブラシの画像 2,400円",2400,False,,,,
"iRobot Roomba 780の画像 15,000円",15000,False,,780,780.0,700.0
"新品ルンバ800.900シリーズ対応ローラーブラシの画像 2,400円",2400,False,,,,
"ルンバ ブラシクリーニングツール セット 付属品の画像 1,000円",1000,False,,,,
"ルンバ622(新品・未使用品)の画像 34,500円",34500,False,,622,620.0,600.0
"ルンバ622 新品未使用未開封の画像 99,999円",99999,False,,622,620.0,600.0
"ルンバ 即購入おけの画像 21,200円",21200,False,,,,
"ルンバ 激安の画像 23,500円",23500,False,,,,
"新品ルンバ大容量リチウムイオンバッテリーの画像 7,500円",7500,False,,,,
"ルンバ 今日のみの画像 25,000円",25000,False,,,,
"ルンバ960の画像 85,000円",85000,False,,960,960.0,900.0
"ルンバ フィルタ、エッジクリーニングブラシの画像 2,500円",2500,False,,,,
"お値下げ 長期保証加入 保証2年有 美品 ルンバ 770 掃除機の画像 34,000円",34000,False,,770,770.0,700.0
"純正ルンバブラシセットの画像 2,200円",2200,False,,,,
"ルンバ885国内正規品の画像 53,000円",53000,False,,885,880.0,800.0
"純正ルンバ600シリーズ向けブラシ、フィルターセットの画像 3,500円",3500,False,,,,
"新品未使用品ルンバリチウムイオンバッテリーの画像 8,500円",8500,False,,,,
"ルンバ875.871の2台セットの画像 79,000円",79000,False,,871,870.0,800.0
"ルンバ800シリーズフィルター2個セットの画像 2,200円",2200,False,,,,
"ルンバ ローラーブラシ新品の画像 2,500円",2500,False,,,,
"ルンバ500シリーズフィルター3枚セットの画像 1,000円",1000,False,,,,
"ルンバ875の画像 68,000円",68000,False,,875,870.0,800.0
"純正新品ルンバフィルター3枚セットの画像 1,000円",1000,False,,,,
"新品ルンバ純正ブラシ3点セットの画像 3,600円",3600,False,,,,
"ルンバ800シリーズ純正 フィルター 新品の画像 1,500円",1500,False,,,,
"ルンバ 700シリーズ 純正フィルタ×4&ブラシ×1の画像 2,000円",2000,False,,,,
"ルンバの画像 5,000円",5000,False,,,,
"i Robot ルンバ885日本正規品の画像 57,000円",57000,False,,885,880.0,800.0
"純正ルンバ500.600シリーズフィルター3枚セットの画像 1,200円",1200,False,,,,
"中古/ルンバ/13年製の画像 30,000円",30000,False,,,,
"送料込み☆ルンバ780の画像 39,999円",39999,False,,780,780.0,700.0
"ルンバリモコン新品未使用品の画像 2,600円",2600,False,,,,
"☆人気新品ルンバ539の画像 39,000円",39000,False,,539,530.0,500.0
"iRobot Roomba 自動掃除機 ルンバ621 ホワイト 日本仕様の画像 44,000円",44000,False,,621,620.0,600.0
"【急募、お値段交渉対応品】希少品 高級 美品 brahba ブラーバの画像 30,000円",30000,False,,,,
"ルンバ531 楽チンお掃除の画像 15,000円",15000,False,,531,530.0,500.0
"i Robot ルンバ・スケジューラー5510の画像 38,000円",38000,False,,,,
